#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
fulbe;¸£¶û±´ÈË;;;;;;;;;;;;x
hausa;ºÀÈøÈË;;;;;;;;;;;;x
ibibio;ÒÁ±È±È°ÂÈË;;;;;;;;;;;;x
ibo;ÒÁ²©ÈË;;;;;;;;;;;;x
kru;¿ËÂ³ÈË;;;;;;;;;;;;x
mande;Âü¶¡¸çÈË;;;;;;;;;;;;x
maures;Ä¦¶ûÈË;;;;;;;;;;;;x
mossi;ÄªÎ÷ÈË;;;;;;;;;;;;x
senufo;ÈûÅ¬¸£ÈË;;;;;;;;;;;;x
songhai;É£º£ÈË;;;;;;;;;;;;x
tiv;µÙ·òÈË;;;;;;;;;;;;x
tuareg;Í¼ÍßÀ×¿ËÈË;;;;;;;;;;;;x
wolof;ÎÖÂå·òÈË;;;;;;;;;;;;x
yoruba;Ô¼Â³°ÍÈË;;;;;;;;;;;;x
central_african;ÖÐ·ÇÈË;;;;;;;;;;;;x
bakongo;°Í¸Õ¹ûÈË;;;;;;;;;;;;x
baguirmi;°Í¼ª¶ûÃ×ÈË;;;;;;;;;;;;x
fang;·¼ÈË;;;;;;;;;;;;x
kanuri;¿¨Å¬ÀïÈË;;;;;;;;;;;;x
luba;Â¬°ÍÈË;;;;;;;;;;;;x
lunda;Â×´ïÈË;;;;;;;;;;;;x
mongo;ÃÉ¸êÈË;;;;;;;;;;;;x
sara;ÈøÀ­ÈË;;;;;;;;;;;;x
teda;ÌØ´ïÈË;;;;;;;;;;;;x
african_minor;·ÇÖÞÉÙÊýÃñ×å;;;;;;;;;;;;x
east_african;¶«·ÇÈË;;;;;;;;;;;;x
amhara;°¢Ä·¹þÀ­ÈË;;;;;;;;;;;;x
afar;°¢·¨¶ûÈË;;;;;;;;;;;;x
azande;°¢ÔÞµÂÈË;;;;;;;;;;;;x
baganda;°Í¸É´ïÈË;;;;;;;;;;;;x
beja;±´¼ÖÈË;;;;;;;;;;;;x
dinka;¶¡¿¨ÈË;;;;;;;;;;;;x
fur;¸»¶ûÈË;;;;;;;;;;;;x
kikuyu;»ù¿âÓÈÈË;;;;;;;;;;;;x
luo;Â¬°ÂÈË;;;;;;;;;;;;x
maasai;ÂíÈøÒÁÈË;;;;;;;;;;;;x
nuer;Å¬¶ûÈË;;;;;;;;;;;;x
nuba;Å¬°ÍÈË;;;;;;;;;;;;x
oromo;°ÂÂÞÄªÈË;;;;;;;;;;;;x
ruanda;Â¬Íú´ïÈË;;;;;;;;;;;;x
rundi;Â¡µÏÈË;;;;;;;;;;;;x
sidama;Îý´ïÂêÈË;;;;;;;;;;;;x
somali;Ë÷ÂíÀïÈË;;;;;;;;;;;;x
sudanese;ËÕµ¤ÈË;;;;;;;;;;;;x
sukuma;ËÕ¿âÂíÈË;;;;;;;;;;;;x
swahili;Ë¹ÍßÏ£ÀïÈË;;;;;;;;;;;;x
tigray;Ìá¸ñÀ×ÈË;;;;;;;;;;;;x
unyamwezi;ÎÚÄáÑîÎ¤ÆëÈË;;;;;;;;;;;;x
southern_african;ÄÏ·ÇÈË;;;;;;;;;;;;x
chewa;ÇÐÍßÈË;;;;;;;;;;;;x
herero;ºÕÀ×ÂÞÈË;;;;;;;;;;;;x
khoisan;¿ÆÒÁÉ£ÈË;;;;;;;;;;;;x
lomwe;Â¡Î¤ÈË;;;;;;;;;;;;x
makua;Âí¿â°¢ÈË;;;;;;;;;;;;x
malagasy;Âí´ï¼ÓË¹¼ÓÈË;;;;;;;;;;;;x
nguni;¶÷¸êÄáÈË;;;;;;;;;;;;x
ovimbundu;°ÂÎÄ±¾¶ÅÈË;;;;;;;;;;;;x
sena;ÈûÄÉÈË;;;;;;;;;;;;x
shona;ÐÞÄÉÈË;;;;;;;;;;;;x
sotho;Ë÷ÍÐÈË;;;;;;;;;;;;x
tonga;ÌÀ¼ÓÈË;;;;;;;;;;;;x
tswana;´ÄÍßÄÉÈË;;;;;;;;;;;;x
xhosa;¿ÆÈøÈË;;;;;;;;;;;;x
yao;Ò¢ÈË;;;;;;;;;;;;x
zulu;×æÂ³ÈË;;;;;;;;;;;;x
ENG_fascist_dictatorship;²»ÁÐµßÄáÑÇ¹²ºÍ¹ú;;;;;;;;;;;;x
ENG_fascist_dictatorship_ADJ;Ó¢¹úµÄ;;;;;;;;;;;;x
fascist_rebels_title;·¨Î÷Ë¹;;;;;;;;;;;;x
fascist_rebels_name;$COUNTRY$·¨Î÷Ë¹;;;;;;;;;;;;x
fascist_rebels_desc;×ÔÓÉ¾üÍÅÊÇÊÜµ½ÐÂµÄ·¨Î÷Ë¹Ö÷ÒåÒâÊ¶ÐÎÌ¬ËùÇý¶¯µÄ¸ïÃüÕß¡£Í¨¹ýÓÐ¼Æ»®µÄ´ó¹æÄ£±©ÐÐ£¬¸ïÃüÕß²»Ï§Ò»ÇÐµØÍÆ·­¾ÉµÄ¾ýÖ÷ÖÆ¶ÈºÍÐÂµÄÃñÖ÷ÖÆ¶È£¬´úÖ®ÒÔ·¨Î÷Ë¹ÀûÎ¬Ì¹µÄ¾ø¶ÔÍ³ÖÎ¡£;;;;;;;;;;;;x
fascist_rebels_army;$COUNTRY_ADJ$×ÔÓÉ¾üÍÅ;;;;;;;;;;;;x
communist_rebels_title;¹²²úµ³;;;;;;;;;;;;x
communist_rebels_name;$COUNTRY$¹²²úµ³;;;;;;;;;;;;x
communist_rebels_desc;³àÎÀ¶ÓÊÇÆðÒå¹«¿ªÅÑÂÒµÄ¹²²úµ³ÈË£¬ËûÃÇ¶Ô¿¹Õþ¸®£¬¸üÖØÒªµÄÊÇ£¬¶Ô¿¹×Ê²ú½×¼¶¹ú¼ÒºÍÉç»áµÄ·´¶¯ÐéÊÎ¡£Í¨¹ý·´¶Ô×Ú½Ì¡¢´«Í³¡¢Ë½ÓÐÖÆºÍ¼ÒÍ¥µÈ½¨ÖÆ£¬ÕâÐ©¸ïÃüÕßÑ°Çó½¨Á¢µÄÊÇ¡°ÎÞ²ú½×¼¶×¨Õþ¡±£¬ÕâÊÇÂõÏòÂþ³¤¶øÊ¬ºá±éÒ°µÄµÀÂ·µÄµÚÒ»²½£¬Ö±µ½´ï³É¹²²úÖ÷ÒåËùÐíÅµµÄÎÞ½×¼¶ÎÚÍÐ°î¡£;;;;;;;;;;;;x
communist_rebels_army;$COUNTRY_ADJ$³àÎÀ¶Ó;;;;;;;;;;;;x
anarcho_liberal_rebels_title;ÎÞÕþ¸®Ö÷ÒåÕß;;;;;;;;;;;;x
anarcho_liberal_rebels_name;$COUNTRY$ÎÞÕþ¸®Ö÷ÒåÕß;;;;;;;;;;;;x
anarcho_liberal_rebels_desc;¹«ÃñÎÀ¶ÓÊÇÎª·´¿¹Õþ¸®ºÍ¹ú¼Ò»úÆ÷µÄÑ¹ÆÈÍ¦Éí¶ø³öµÄ¸»ÓÐ¶·ÕùÐÔµÄ×ÔÓÉÖ÷ÒåÕß£¬²»ÂÛÕâÖÖÑ¹ÆÈÊÇÕæÊµ»¹Ö»ÊÇËûÃÇµÄ¸ÐÊÜ£¬ÇÒÎªÁË±£ÎÀËûÃÇµÄ¸öÈË×ÔÓÉ¶ø²»Ï§Ò»ÇÐ´ú¼Û¡£Í¨¹ýÓë×¨ÖÆ¹ú¼Ò×÷¶·Õù£¬ÕâÐ©¸ïÃüÕßÈÏÎª×Ô¼ºÊÇÕæÕýÒâÒåÉÏµÄ×ÔÓÉ¶·Ê¿¡£;;;;;;;;;;;;x
anarcho_liberal_rebels_army;$COUNTRY_ADJ$¹«ÃñÎÀ¶Ó;;;;;;;;;;;;x
reactionary_rebels_title;·´¶¯·Ö×Ó;;;;;;;;;;;;x
reactionary_rebels_name;$COUNTRY$·´¶¯·Ö×Ó;;;;;;;;;;;;x
reactionary_rebels_desc;·´¶¯Ö÷ÒåÅÑÂÒÕß¿ÊÍû»Øµ½ËùÎ½µÄ¹ýÈ¥µÄºÃÈÕ×Ó¡£ÎÞÂÛËûÃÇÊÇ¾ø¶Ô¾ýÖ÷ÖÆ¶ÈÓµ»¤Õß£¬»¹ÊÇµ¥´¿µØ·´¶ÔÏÖ´úÒâÊ¶ÐÎÌ¬£¬Äã¶¼ÄÜÔÚ·´¶ÔÉç»áÖ÷ÒåºÍ×ÔÓÉÖ÷ÒåµÄÇ°Ïß¿´µ½ÕâÐ©·´¸ïÃü·Ö×Ó¡£;;;;;;;;;;;;x
reactionary_rebels_army;$COUNTRY_ADJ$°×¾ü;;;;;;;;;;;;x
pan_nationalist_rebels_title;·ºÃñ×åÖ÷ÒåÕß;;;;;;;;;;;;x
pan_nationalist_rebels_name;$UNION_ADJ$·ºÃñ×åÖ÷ÒåÕß;;;;;;;;;;;;x
pan_nationalist_rebels_desc;·ºÃñ×åÖ÷ÒåÅÑÂÒÕß×·ÇóÓëËûÃÇËùÎ½ÓÐ×ÅÏàËÆÎÄ»¯µÄÍ¬°û¹²Í¬½¨Á¢Ò»¸ö×ÔÓÉºÍ¶ÀÁ¢µÄÃñ×å¹ú¼Ò¡£ÊÜµ½ÕâÖÖÀËÂþÃñ×åÖ÷ÒåÔË¶¯Ë¼ÏëµÄ²ß¶¯£¬ËûÃÇÎª×Ô¼ºÈÏ¶¨µÄ¼ÒÔ°¶øÕ½£¬³ÉÎªÌôÕ½ºÍÆ½ÓëÖÈÐòµÄÍçÁÓ¡£;;;;;;;;;;;;x
pan_nationalist_rebels_army;ÇàÄê$UNION$ÂÃ;;;;;;;;;;;;x
nationalist_rebels_title;Ãñ×åÖ÷ÒåÕß;;;;;;;;;;;;x
nationalist_rebels_name;$INDEP$Ãñ×åÖ÷ÒåÕß;;;;;;;;;;;;x
nationalist_rebels_desc;Ãñ×åÖ÷ÒåÅÑÂÒÕß×·Çó±¾Ãñ×åµÄ×ÔÓÉ¡£ËûÃÇÊÜµ½ÁËÁ¼ºÃµÄÖ¸µ¼²¢ÇÒ±»Îä×°ÆðÀ´£¬ËûÃÇµÄÄ¿±êÊÇÊµÏÖÆäÃñ×åµÄ¶ÀÁ¢¡£;;;;;;;;;;;;x
nationalist_rebels_army;$INDEP$Ãñ×åÖ÷ÒåÕß;;;;;;;;;;;;x
patriot_rebels_title;°®¹úÕß;;;;;;;;;;;;x
patriot_rebels_name;$CULTURE$°®¹úÕß;;;;;;;;;;;;x
patriot_rebels_desc;°®¹úÖ÷ÒåÅÑÂÒÕßÃÎÏëÔÚÒ»Ãæ×ÔÓÉÖ®ÆìÏÂÊµÏÖ×æ¹úÍ³Ò»¡£±»ËûÃÇÕ¼¾ÝµÄÊ¡·Ý½«»á¹é¸½ÆäÍ¬°ûµÄ¹ú¼Ò¡£;;;;;;;;;;;;x
patriot_rebels_army;$CULTURE$°®¹úÕß;;;;;;;;;;;;x
partisans_title;ÓÎ»÷¶Ó;;;;;;;;;;;;x
partisans_name;$CULTURE$ÓÎ»÷¶Ó;;;;;;;;;;;;x
partisans_desc;ÓÎ»÷¶ÓÍ¬µÐ¹úÕ¼Áì¾ü×÷Õ½£¬ËûÃÇµÄÃÎÏëÊÇ½«ÇÖÂÔÕß¸Ï³ö¼ÒÔ°¡£;;;;;;;;;;;;x
partisans_army;$CULTURE$ÓÎ»÷¶Ó;;;;;;;;;;;;x
disgruntled_rabble_title;²»ÂúµÄ±©Í½;;;;;;;;;;;;x
disgruntled_rabble_name;²»ÂúµÄ±©Í½;;;;;;;;;;;;x
disgruntled_rabble_desc;ËûÃÇÊÇÓÉ²»ÂúµÄÊÐÃñ¾Û¼¯¶ø³ÉµÄ±©Í½£¬ËûÃÇµÄÄ¿±ê½ö½öÊÇ´òÔÒÇÀ¡£;;;;;;;;;;;;x
disgruntled_rabble_army;$COUNTRY_ADJ$±©Ãñ;;;;;;;;;;;;x
ORG_NAME;×éÖ¯¶È£º§Y$VAL$§W;;;;;;;;;;;;x
ORG_DESC_DAILY;Ã¿ÌìÔö¼Ó£º§Y$VAL$§W;;;;;;;;;;;;x
ORG_DESC_POP;ÈËÈº¹±Ï×£º§Y$VAL$§W;;;;;;;;;;;;x
ORG_DESC_ADMIN_SPENDING;ÐÐÕþÏûºÄ£º§Y$VAL$§W;;;;;;;;;;;;x
REB_SIZE_DESC;¿ÉÓÃÂÃÊýÁ¿£º§Y$VAL$§W;;;;;;;;;;;;x
REB_ACTUAL_SIZE_DESC;¾ö¶¨²Î¼Ó×ÜÆðÒåµÄÂÃÊý£º§Y$VAL$§W;;;;;;;;;;;;x
REB_CURRENT_SIZE_DESC;µ±Ç°²Î¼ÓÆðÒåµÄÂÃÊý£º§Y$VAL$§W;;;;;;;;;;;;x
REB_REVOLT_RISK;ÅÑÂÒ·çÏÕ£º§Y$VAL$§W;;;;;;;;;;;;x
PARTISANS_SETUP;µ±ÄãµÄ¹ú¼Ò·¢ÉúÁËÒ»³¡ÅÑÂÒ;;;;;;;;;;;;x
PARTISANS_HEADER;ÃØÃÜ¾¯²ì±¨¸æ;;;;;;;;;;;;x
PARTISANS_1;ÅÑÂÒ£¡;;;;;;;;;;;;x
PARTISANS_2;§Y$FACTION$§W;;;;;;;;;;;;x
PARTISANS_3;·¢¶¯ÁËÅÑÂÒ¡£;;;;;;;;;;;;x
PARTISANS_4;¸ù¾Ý±¨¸æÈçÏÂÊ¡·ÝÒÑ¾­³öÏÖÁËÅÑ¾ü£º;;;;;;;;;;;;x
PARTISANS_5;$PROV$;;;;;;;;;;;;x
PARTISANS_6;ÎÒÃÇ±ØÐë¼¯ÖÐÎÒÃÇµÄÁ¦Á¿À´´¦ÀíËü¡£;;;;;;;;;;;;x
PARTISANS_LOG;$FACTION$ÔÚ$PROV$·¢¶¯ÁËÅÑÂÒ¡£;;;;;;;;;;;;x
PARTISANS_BTN1;ºÃµÄ;;;;;;;;;;;;x
PARTISANS_BTN2;ºÃµÄ;;;;;;;;;;;;x
PARTISANS_BTN3;²é¿´;;;;;;;;;;;;x
PARTISANS_MAP;ÅÑÂÒ£¡;;;;;;;;;;;;x
DIPLOMACY;Íâ½»;;;;;;;;;;;;x
DIPLOMACY_CLOSE_WINDOW;¹Ø±ÕÍâ½»´°¿Ú;;;;;;;;;;;;x
DIPLOMACY_COUNTRY;¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_PRIO;ÓÅÏÈ;;;;;;;;;;;;x
DIPLOMACY_BOSS;×ÚÖ÷;;;;;;;;;;;;x
DIPLOMACY_PRESTIGE;ÍþÍû;;;;;;;;;;;;x
DIPLOMACY_MILITARY;¾üÊÂ;;;;;;;;;;;;x
DIPLOMACY_ECONIMIC;¹¤Òµ;;;;;;;;;;;;x
DIPLOMACY_TOTAL;ÅÅÃû;;;;;;;;;;;;x
DIPLOMACY_OPINION;ÆÀ¼Û;;;;;;;;;;;;x
REL_HOSTILE;µÐ¶Ô;;;;;;;;;;;;x
REL_OPPOSED;·´¸Ð;;;;;;;;;;;;x
REL_NEUTRAL;ÖÐÁ¢;;;;;;;;;;;;x
REL_CORDIAL;ÉÆÒâ;;;;;;;;;;;;x
REL_FRIENDLY;ÓÑºÃ;;;;;;;;;;;;x
REMOVE_REL_SPHERE_OF_INFLUENCE;ÊÆÁ¦·¶Î§;;;;;;;;;;;;x
DIPLOMACY_FILTER_ALL;ËùÓÐ;;;;;;;;;;;;x
DIPLOMACY_FILTER_EUROPE;Å·ÖÞ;;;;;;;;;;;;x
DIPLOMACY_FILTER_ASIA;ÑÇÖÞ;;;;;;;;;;;;x
DIPLOMACY_FILTER_NORTH_AMERICA;±±ÃÀ;;;;;;;;;;;;x
DIPLOMACY_FILTER_SOUTH_AMERICA;ÄÏÃÀ;;;;;;;;;;;;x
DIPLOMACY_FILTER_AFRICA;·ÇÖÞ;;;;;;;;;;;;x
DIPLOMACY_FILTER_OCEANIA;´óÑóÖÞ;;;;;;;;;;;;x
DIPLOMACY_FILTER_NEIGHBOURS;ÁÚ¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_ENEMIES;µÐ¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_ALLIES;ÃË¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_SPHERE;ÊÆÁ¦·¶Î§;;;;;;;;;;;;x
DIPLOMACY_FILTER_ALL_TOOLTIP;ÁÐ³öËùÓÐ¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_EUROPE_TOOLTIP;ÁÐ³ö§YÅ·ÖÞ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_ASIA_TOOLTIP;ÁÐ³ö§YÑÇÖÞ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_NORTH_AMERICA_TOOLTIP;ÁÐ³ö§Y±±ÃÀ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_SOUTH_AMERICA_TOOLTIP;ÁÐ³ö§YÄÏÃÀ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_AFRICA_TOOLTIP;ÁÐ³ö§Y·ÇÖÞ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_OCEANIA_TOOLTIP;ÁÐ³ö§Y´óÑóÖÞ§W¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_FILTER_NEIGHBOURS_TOOLTIP;ÁÐ³öÄãµÄÁÚ¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_ENEMIES_TOOLTIP;ÁÐ³öÎÒÃÇµ±Ç°µÄµÐ¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_ALLIES_TOOLTIP;ÁÐ³öÎÒÃÇµ±Ç°µÄÃË¹ú;;;;;;;;;;;;x
DIPLOMACY_FILTER_SPHERE_TOOLTIP;ÁÐ³öÔÚ§YÎÒ¹úÊÆÁ¦·¶Î§ÄÚ§WµÄ¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_COUNTRY_NAME_TOOLTIP;°´¹ú¼ÒÃûÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_PRIORITY_TOOLTIP;°´ÓÅÏÈ¶ÈÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_BOSS_TOOLTIP;°´§YÊÆÁ¦·¶Î§§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_PRESTIGE_TOOLTIP;°´§YÍþÍû§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_MILITARY_TOOLTIP;°´§Y¾üÊÂ§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_ECONOMIC_TOOLTIP;°´§Y¹¤Òµ§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_TOTAL_TOOLTIP;°´ÅÅÃûÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_OPINION_TOOLTIP;°´§YÆÀ¼Û§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_RELATION_TOOLTIP;°´§Y¹ØÏµ§WÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_SORT_BY_GREATPOWER_TOOLTIP;°´$COUNTRY$Ó°ÏìÁ¦ÅÅÐò;;;;;;;;;;;;x
DIPLOMACY_WAR_INFO;ÏÔÊ¾Õ½Õù;;;;;;;;;;;;x
DIPLOMACY_GP_INFO;ÏÔÊ¾ÁÐÇ¿;;;;;;;;;;;;x
DIPLOMACY_NOT_ENOUGH_WARSCORE;ÎÒÃÇÖ»ÄÜÔÚÕ½Õù·ÖÊý¸ßÓÚ§Y$VALUE$%§WÊ±¼ÓÈëÁÓÊÆÒ»·½¡£;;;;;;;;;;;;x
DIPLOMACY_NOT_ENOUGH_MONTHS;ÎÒÃÇÖ»ÄÜÔÚÕ½Õù±¬·¢§Y$VALUE$¸öÔÂ§WÒÔºó¼ÓÈëÕ½Õù¡£;;;;;;;;;;;;x
DIPLOMACY_JOIN_WAR;¿ÉÒÔ¼ÓÈëÕ½Õù¡£;;;;;;;;;;;;x
DIPLOMACY_CANNOT_JOIN_WAR;ÓÉÓÚÏÂÁÐÔ­ÒòÎÞ·¨¼ÓÈëÕ½Õù¶Ô¿¹ÕâÐ©¹ú¼Ò£º\n;;;;;;;;;;;;x
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ALLY;ÎÒÃÇÕýÓë§Y$COUNTRY$§W×÷Õ½£¬ËùÒÔÎÞ·¨ÔÚÕâ³¡Õ½ÕùÖÐ¼ÓÈë¸Ã¹úËùÊôµÄÒ»·½¡£;;;;;;;;;;;;x
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ENEMY;ÎÒÃÇÕýÓë§Y$COUNTRY$§W×÷Õ½£¬ËùÒÔÎÞ·¨ÔÙÕ¹¿ªÁíÒ»³¡Õë¶ÔËûÃÇµÄÕ½Õù¡£;;;;;;;;;;;;x
DIPLOMACY_WAR_EXHAUSTION;ÑáÕ½¶È£º§Y$VALUE$%§W;;;;;;;;;;;;x
DIPLOMACY_BRIGADES;Â½¾üÂÃ£º§Y$VALUE$§W;;;;;;;;;;;;x
DIPLOMACY_SHIPS;½¢´¬£º§Y$VALUE$§W;;;;;;;;;;;;x
DIPLOMACY_ALLIES;ÃË¹ú£º;;;;;;;;;;;;x
DIPLOMACY_PROTECTED;ÊÜµ½±£»¤£º;;;;;;;;;;;;x
DIPLOMACY_ADD_WARGOAL;Ôö¼ÓÕ½ÕùÄ¿±ê;;;;;;;;;;;;x
DIPLOMACY_CANNOT_JOIN_WAR_INVALID_WARGOAL;ÎÒÃÇÎÞ·¨¼ÓÈëÓµÓÐÕ½ÕùÄ¿±êµÄÒ»±ß£¨³ýÁË§YÎ¬³ÖÏÖ×´§WµÄÕ½ÕùÄ¿±ê£©¡£;;;;;;;;;;;;x
DIPLOMACY_WARSCORE_LABEL;Õ½Õù·ÖÊý;;;;;;;;;;;;x
DIPLOMACY_TOTAL_LABEL;ÕûÌå;;;;;;;;;;;;x
DIPLOMACY_POPULATION_LABEL;ÈË¿Ú;;;;;;;;;;;;x
DIPLOMACY_FRIENDLY_LABEL;ÓÑºÃ:;;;;;;;;;;;;x
DIPLOMACY_CORDIAL_LABEL;ÉÆÒâ:;;;;;;;;;;;;x
DIPLOMACY_SPHERE_LABEL;ÊÆÁ¦È¦:;;;;;;;;;;;;x
REMOVE_DIPLOMACY_GREATNATION_STATUS;ÁÐÇ¿;;;;;;;;;;;;x
DIPLOMACY_COLONIALNATION_STATUS;´ÎÇ¿;;;;;;;;;;;;x
DIPLOMACY_CIVILIZEDNATION_STATUS;¿ª»¯¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_UNCIVILIZEDNATION_STATUS;Î´¿ª»¯¹ú¼Ò;;;;;;;;;;;;x
NEED_POSITIVE_WARSCORE;Õ½Õù½øÐÐµÃ²¢²»Ë³Àû;;;;;;;;;;;;x
WARGOAL_LACK_JINGO;ÎÒ¹úµÄÎäÁ¦Õþ²ßÐèÒª$REQUIRED$µÄÖ§³Ö£¬µ«ÏÖÔÚ½ö½öÖ»ÓÐ$VALUE$;;;;;;;;;;;;x
DIPLOMACY_UNCIVILIZEDNATION_APPEND;£¨Î´¿ª»¯£©;;;;;;;;;;;;x
ISDISCREDITED_DESC;ÃûÓþÊÜËðÖ±µ½§Y$UNTIL$§W¡£ÎÒÃÇ»³ÒÉ§Y$WHO$§WÊÇÄ»ºóºÚÊÖ¡£;;;;;;;;;;;;x
ISBANNEDEMBASSY_DESC;·âËøÊ¹¹ÝÖ±µ½§Y$UNTIL$§W¡£ÎÒÃÇ»³ÒÉ§Y$WHO$§WÊÇÄ»ºóºÚÊÖ¡£;;;;;;;;;;;;x
DIPLOMACY_CANNOT_SET_PRIO;ÎÒ¹úÉÐÎ´³ÉÎª§YÁÐÇ¿§W£¬Òò´ËÎÒÃÇÎÞ·¨Ó°ÏìÆäËû¹ú¼Ò;;;;;;;;;;;;x
DIPLOMACY_CANNOT_SET_PRIO_GP;ÎÒÃÇÎÞ·¨Ó°ÏìÆäËû§YÁÐÇ¿§W;;;;;;;;;;;;x
DIPLOMACY_SET_PRIO;µ±Ç°Íâ½»Ó°ÏìÓÅÏÈ¶ÈÎª§Y$VALUE$§W¡£;;;;;;;;;;;;x
REMOVE_DIPLOMACY_SET_PRIO_DESC;Write influence desc;;;;;;;;;;;;x
DIPLOMACY_PRIO_NONE;ÎÞ;;;;;;;;;;;;x
DIPLOMACY_PRIO_LOW;µÍ;;;;;;;;;;;;x
DIPLOMACY_PRIO_MIDDLE;ÖÐ;;;;;;;;;;;;x
DIPLOMACY_PRIO_HIGH;¸ß;;;;;;;;;;;;x
MILITARY;¾üÊÂ;;;;;;;;;;;;x
MILITARY_BUILD_ARMY;×é½¨Â½¾ü;;;;;;;;;;;;x
MILITARY_BUILD_NAVY;×é½¨º£¾ü;;;;;;;;;;;;x
MILITARY_SORT_STRENGTH;±øÁ¦;;;;;;;;;;;;x
MILITARY_UNASSIGNED;Î´·ÖÅä;;;;;;;;;;;;x
MILITARY_SORT_TYPE;ÀàÐÍ;;;;;;;;;;;;x
MILITARY_SORT_NAME;Ãû³Æ;;;;;;;;;;;;x
MILITARY_SORT_ARMY;²¿¶Ó;;;;;;;;;;;;x
MILITARY_CREATE_GENERAL;Ìá°ÎÂ½¾ü½«Áì£¨$VALUE$£©;;;;;;;;;;;;x
MILITARY_CREATE_ADMIRAL;Ìá°Îº£¾ü½«Áì£¨$VALUE$£©;;;;;;;;;;;;x
MILITARY_AUTOCREATE;×Ô¶¯Ìá°Î½«Áì;;;;;;;;;;;;x
MILITARY_AUTOASSIGN;×Ô¶¯·ÖÅä½«Áì;;;;;;;;;;;;x
MILITARY_LEADER_TOOLTIP;§Y$NAME$§W\n¼¼ÄÜ£º§Y$SKILL$§W;;;;;;;;;;;;x
MILITARY_MORALE_TOOLTIP;×éÖ¯¶È£º§Y$VALUE$%§W;;;;;;;;;;;;x
REMOVE_MILITARY_STRENGTH_TOOLTIP;±øÁ¦£º§Y$VALUE$/$MAX$§W;;;;;;;;;;;;x
MILITARY_MOVING_TOOLTIP;Õâ¸öµ¥Î»ÕýÔÚÒÆ¶¯¡£\nËü½«ÓÚ§Y$DATE$§Wµ½´ï§Y$LOCATION$§W¡£;;;;;;;;;;;;x
MILITARY_DIGIN_TOOLTIP;Õâ¸öµ¥Î»ÕýÔÚÍÚ¾òÕ½º¾¡£\nµ½Ä¿Ç°ÎªÖ¹£¬ÒÑ¾­ÍÚ¾òÁË§Y$DAYS$Ìì§W¡£;;;;;;;;;;;;x
MILITARY_GENERAL_TOOLTIP;Â½¾ü½«Áì;;;;;;;;;;;;x
MILITARY_ADMIRAL_TOOLTIP;º£¾ü½«Áì;;;;;;;;;;;;x
MILITARY_SKILL_TOOLTIP;¼¼ÄÜ£º§Y$SKILL$§W;;;;;;;;;;;;x
MILITARY_NEW_GENERAL_TOOLTIP;Ìá°ÎÂ½¾ü½«Áì\nÎÒÃÇµ±Ç°¿ÉÒÔÌá°Î§Y$VALUE$§WÎ»Â½¾ü½«Áì;;;;;;;;;;;;x
MILITARY_NEW_ADMIRAL_TOOLTIP;Ìá°Îº£¾ü½«Áì\nÎÒÃÇµ±Ç°¿ÉÒÔÌá°Î§Y$VALUE$§WÎ»º£¾ü½«Áì;;;;;;;;;;;;x
MILITARY_BUILD_ARMY_TOOLTIP;×é½¨Â½¾ü;;;;;;;;;;;;x
MILITARY_BUILD_NAVY_TOOLTIP;×é½¨º£¾ü;;;;;;;;;;;;x
MILITARY_AUTOCREATE_TOOLTIP;¿ª¹Ø×Ô¶¯´´½¨½«Áì;;;;;;;;;;;;x
